level,pair_id,sequence,case,method,scope,query_count,visible_count,invisible_count,finite_count,missing_count,outside_count,accepted,correct,wrong_accepted,invisible_accepted,coverage,correct_visible_rate,wrong_rate,precision,invisible_rate,visible_epe_median,visible_epe_p90,visible_epe_p95,visible_le1_rate,visible_le2_rate
pair,H02_0_small,H02,small,C_common,C_common_not_correct,24,9,15,24,0,2,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_small,H02,small,C_production,all_queries,350,335,15,4,346,0,4,4,0,0,0.011428571428571429,0.011940298507462687,0.0,1.0,0.0,0.062149599157208024,0.09119640455032965,0.09472575368201706,0.011940298507462687,0.011940298507462687
pair,H02_0_small,H02,small,C_production,B_failures,28,13,15,4,24,0,4,4,0,0,0.14285714285714285,0.3076923076923077,0.0,1.0,0.0,0.062149599157208024,0.09119640455032965,0.09472575368201706,0.3076923076923077,0.3076923076923077
pair,H02_0_small,H02,small,C_production,C_common_not_correct,24,9,15,0,24,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_small,H02,small,S_raw,all_queries,350,335,15,350,0,2,350,335,15,15,1.0,1.0,0.04285714285714286,0.9571428571428572,1.0,0.03289456402389105,0.06377261034102373,0.07863132980717104,1.0,1.0
pair,H02_0_small,H02,small,S_raw,B_failures,28,13,15,28,0,2,28,13,15,15,1.0,1.0,0.5357142857142857,0.4642857142857143,1.0,0.07405386788651437,0.11409871364129047,0.11834899973931307,1.0,1.0
pair,H02_0_small,H02,small,S_raw,C_common_not_correct,24,9,15,24,0,2,24,9,15,15,1.0,1.0,0.625,0.375,1.0,0.05114666737242211,0.11344462732964841,0.11388068487074311,1.0,1.0
pair,H02_0_small,H02,small,S_common,all_queries,350,335,15,350,0,2,335,335,0,0,0.9571428571428572,1.0,0.0,1.0,0.0,0.03289456402389105,0.06377261034102373,0.07863132980717104,1.0,1.0
pair,H02_0_small,H02,small,S_common,B_failures,28,13,15,28,0,2,13,13,0,0,0.4642857142857143,1.0,0.0,1.0,0.0,0.07405386788651437,0.11409871364129047,0.11834899973931307,1.0,1.0
pair,H02_0_small,H02,small,S_common,C_common_not_correct,24,9,15,24,0,2,9,9,0,0,0.375,1.0,0.0,1.0,0.0,0.05114666737242211,0.11344462732964841,0.11388068487074311,1.0,1.0
pair,H02_0_large,H02,large,B,all_queries,350,293,57,138,212,0,138,137,1,1,0.3942857142857143,0.46757679180887374,0.002857142857142857,0.9927536231884058,0.017543859649122806,0.21402046882180628,0.422931709090605,0.46743727676605296,0.46757679180887374,0.46757679180887374
pair,H02_0_large,H02,large,B,B_failures,212,156,56,0,212,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_large,H02,large,B,C_common_not_correct,124,68,56,0,124,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_large,H02,large,C_raw,all_queries,350,293,57,305,45,6,305,287,18,17,0.8714285714285714,0.9795221843003413,0.05142857142857143,0.940983606557377,0.2982456140350877,0.26793868104401686,0.6016446148717174,0.6526729666410719,0.9761092150170648,0.9795221843003413
pair,H02_0_large,H02,large,C_raw,B_failures,212,156,56,172,40,6,172,155,17,16,0.8113207547169812,0.9935897435897436,0.08018867924528301,0.9011627906976745,0.2857142857142857,0.24625169750968018,0.549758426574606,0.6301945439180764,0.9871794871794872,0.9935897435897436
pair,H02_0_large,H02,large,C_raw,C_common_not_correct,124,68,56,84,40,6,84,67,17,16,0.6774193548387096,0.9852941176470589,0.13709677419354838,0.7976190476190477,0.2857142857142857,0.31385665257742157,0.6303693408566311,0.8024943592542568,0.9705882352941176,0.9852941176470589
pair,H02_0_large,H02,large,C_common,all_queries,350,293,57,305,45,6,213,213,0,0,0.6085714285714285,0.726962457337884,0.0,1.0,0.0,0.25055919898152823,0.5908538630301485,0.6309613390836636,0.726962457337884,0.726962457337884
pair,H02_0_large,H02,large,C_common,B_failures,212,156,56,172,40,6,88,88,0,0,0.41509433962264153,0.5641025641025641,0.0,1.0,0.0,0.2161926885704457,0.43796793601162126,0.5391215492928564,0.5641025641025641,0.5641025641025641
pair,H02_0_large,H02,large,C_common,C_common_not_correct,124,68,56,84,40,6,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_large,H02,large,C_production,all_queries,350,293,57,86,264,0,86,86,0,0,0.24571428571428572,0.2935153583617747,0.0,1.0,0.0,0.2150474179096396,0.4189065084556538,0.48002230283521774,0.2935153583617747,0.2935153583617747
pair,H02_0_large,H02,large,C_production,B_failures,212,156,56,86,126,0,86,86,0,0,0.4056603773584906,0.5512820512820513,0.0,1.0,0.0,0.2150474179096396,0.4189065084556538,0.48002230283521774,0.5512820512820513,0.5512820512820513
pair,H02_0_large,H02,large,C_production,C_common_not_correct,124,68,56,0,124,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_large,H02,large,S_raw,all_queries,350,293,57,350,0,46,350,293,57,57,1.0,1.0,0.16285714285714287,0.8371428571428572,1.0,0.11759555210412168,0.21502779140386477,0.2565735613582259,1.0,1.0
pair,H02_0_large,H02,large,S_raw,B_failures,212,156,56,212,0,46,212,156,56,56,1.0,1.0,0.2641509433962264,0.7358490566037735,1.0,0.11959650204522501,0.23652446583525055,0.3136064483833346,1.0,1.0
pair,H02_0_large,H02,large,S_raw,C_common_not_correct,124,68,56,124,0,46,124,68,56,56,1.0,1.0,0.45161290322580644,0.5483870967741935,1.0,0.14356794239733797,0.3153856214725473,0.38964284469421845,1.0,1.0
pair,H02_0_large,H02,large,S_common,all_queries,350,293,57,350,0,46,293,293,0,0,0.8371428571428572,1.0,0.0,1.0,0.0,0.11759555210412168,0.21502779140386477,0.2565735613582259,1.0,1.0
pair,H02_0_large,H02,large,S_common,B_failures,212,156,56,212,0,46,156,156,0,0,0.7358490566037735,1.0,0.0,1.0,0.0,0.11959650204522501,0.23652446583525055,0.3136064483833346,1.0,1.0
pair,H02_0_large,H02,large,S_common,C_common_not_correct,124,68,56,124,0,46,68,68,0,0,0.5483870967741935,1.0,0.0,1.0,0.0,0.14356794239733797,0.3153856214725473,0.38964284469421845,1.0,1.0
pair,H02_0_illumination_blur,H02,illumination_blur,B,all_queries,350,327,23,188,162,0,188,183,5,0,0.5371428571428571,0.5596330275229358,0.014285714285714285,0.973404255319149,0.0,0.4182399072536571,1.2653040945331682,1.6418665912268104,0.47706422018348627,0.5596330275229358
pair,H02_0_illumination_blur,H02,illumination_blur,B,B_failures,162,139,23,0,162,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_illumination_blur,H02,illumination_blur,B,C_common_not_correct,121,98,23,0,121,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_illumination_blur,H02,illumination_blur,C_raw,all_queries,350,327,23,325,25,6,325,283,42,5,0.9285714285714286,0.8654434250764526,0.12,0.8707692307692307,0.21739130434782608,0.534002316055108,2.3083248241160446,13.697427338646634,0.7003058103975535,0.8654434250764526
pair,H02_0_illumination_blur,H02,illumination_blur,C_raw,B_failures,162,139,23,137,25,6,137,100,37,5,0.845679012345679,0.7194244604316546,0.22839506172839505,0.7299270072992701,0.21739130434782608,0.9170058162527119,19.66056130501745,55.364024889889166,0.5035971223021583,0.7194244604316546
pair,H02_0_illumination_blur,H02,illumination_blur,C_raw,C_common_not_correct,121,98,23,96,25,6,96,59,37,5,0.7933884297520661,0.6020408163265306,0.30578512396694213,0.6145833333333334,0.21739130434782608,1.0776725720115508,37.70383112490615,57.98514026180892,0.4489795918367347,0.6020408163265306
pair,H02_0_illumination_blur,H02,illumination_blur,C_common,all_queries,350,327,23,325,25,6,220,214,6,0,0.6285714285714286,0.654434250764526,0.017142857142857144,0.9727272727272728,0.0,0.434562369791361,1.2790556615318727,1.5921986021598489,0.5412844036697247,0.654434250764526
pair,H02_0_illumination_blur,H02,illumination_blur,C_common,B_failures,162,139,23,137,25,6,44,41,3,0,0.2716049382716049,0.2949640287769784,0.018518518518518517,0.9318181818181818,0.0,0.8128583599154937,1.474704906020344,2.2186169044098545,0.18705035971223022,0.2949640287769784
pair,H02_0_illumination_blur,H02,illumination_blur,C_common,C_common_not_correct,121,98,23,96,25,6,3,0,3,0,0.024793388429752067,0.0,0.024793388429752067,0.0,0.0,2.673041267843303,2.7819455131013275,2.7955585437585806,0.0,0.0
pair,H02_0_illumination_blur,H02,illumination_blur,C_production,all_queries,350,327,23,32,318,0,32,31,1,0,0.09142857142857143,0.09480122324159021,0.002857142857142857,0.96875,0.0,0.7218801787109259,1.3340668489537355,1.4205376837207238,0.07339449541284404,0.09480122324159021
pair,H02_0_illumination_blur,H02,illumination_blur,C_production,B_failures,162,139,23,32,130,0,32,31,1,0,0.19753086419753085,0.22302158273381295,0.006172839506172839,0.96875,0.0,0.7218801787109259,1.3340668489537355,1.4205376837207238,0.17266187050359713,0.22302158273381295
pair,H02_0_illumination_blur,H02,illumination_blur,C_production,C_common_not_correct,121,98,23,1,120,0,1,0,1,0,0.008264462809917356,0.0,0.008264462809917356,0.0,0.0,2.673041267843303,2.673041267843303,2.673041267843303,0.0,0.0
pair,H02_0_illumination_blur,H02,illumination_blur,S_raw,all_queries,350,327,23,350,0,16,350,327,23,23,1.0,1.0,0.06571428571428571,0.9342857142857143,1.0,0.07216700971834687,0.17609528407815864,0.21219957687239302,1.0,1.0
pair,H02_0_illumination_blur,H02,illumination_blur,S_raw,B_failures,162,139,23,162,0,16,162,139,23,23,1.0,1.0,0.1419753086419753,0.8580246913580247,1.0,0.08340397332889656,0.17841943177527397,0.21747154159677518,1.0,1.0
pair,H02_0_illumination_blur,H02,illumination_blur,S_raw,C_common_not_correct,121,98,23,121,0,16,121,98,23,23,1.0,1.0,0.19008264462809918,0.8099173553719008,1.0,0.0942239177562223,0.1859132876866575,0.26106756364652633,1.0,1.0
pair,H02_0_illumination_blur,H02,illumination_blur,S_common,all_queries,350,327,23,350,0,16,327,327,0,0,0.9342857142857143,1.0,0.0,1.0,0.0,0.07216700971834687,0.17609528407815864,0.21219957687239302,1.0,1.0
pair,H02_0_illumination_blur,H02,illumination_blur,S_common,B_failures,162,139,23,162,0,16,139,139,0,0,0.8580246913580247,1.0,0.0,1.0,0.0,0.08340397332889656,0.17841943177527397,0.21747154159677518,1.0,1.0
pair,H02_0_illumination_blur,H02,illumination_blur,S_common,C_common_not_correct,121,98,23,121,0,16,98,98,0,0,0.8099173553719008,1.0,0.0,1.0,0.0,0.0942239177562223,0.1859132876866575,0.26106756364652633,1.0,1.0
pair,H02_0_outside_occluded,H02,outside_occluded,B,all_queries,350,270,80,68,282,0,68,68,0,0,0.19428571428571428,0.2518518518518518,0.0,1.0,0.0,0.1403394220829588,0.3785463789304381,0.4559797212786227,0.2518518518518518,0.2518518518518518
pair,H02_0_outside_occluded,H02,outside_occluded,B,B_failures,282,202,80,0,282,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_outside_occluded,H02,outside_occluded,B,C_common_not_correct,222,142,80,0,222,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_outside_occluded,H02,outside_occluded,C_raw,all_queries,350,270,80,327,23,8,327,203,124,66,0.9342857142857143,0.7518518518518519,0.35428571428571426,0.6207951070336392,0.825,0.18070162731636408,81.55063054002798,188.7648005435534,0.7518518518518519,0.7518518518518519
pair,H02_0_outside_occluded,H02,outside_occluded,C_raw,B_failures,282,202,80,259,23,8,259,138,121,66,0.9184397163120568,0.6831683168316832,0.42907801418439717,0.5328185328185329,0.825,0.19077455796548454,103.41338146543205,210.8698948046087,0.6831683168316832,0.6831683168316832
pair,H02_0_outside_occluded,H02,outside_occluded,C_raw,C_common_not_correct,222,142,80,199,23,8,199,78,121,66,0.8963963963963963,0.5492957746478874,0.545045045045045,0.39195979899497485,0.825,0.37272841791446937,186.57417494356483,247.7227980707301,0.5492957746478874,0.5492957746478874
pair,H02_0_outside_occluded,H02,outside_occluded,C_common,all_queries,350,270,80,327,23,8,118,117,1,0,0.33714285714285713,0.43333333333333335,0.002857142857142857,0.9915254237288136,0.0,0.12434811331868305,0.3071886323999079,0.38300223373038167,0.43333333333333335,0.43333333333333335
pair,H02_0_outside_occluded,H02,outside_occluded,C_common,B_failures,282,202,80,259,23,8,61,60,1,0,0.21631205673758866,0.297029702970297,0.0035460992907801418,0.9836065573770492,0.0,0.1164304011382222,0.21483116241958178,0.30717429913727545,0.297029702970297,0.297029702970297
pair,H02_0_outside_occluded,H02,outside_occluded,C_common,C_common_not_correct,222,142,80,199,23,8,1,0,1,0,0.0045045045045045045,0.0,0.0045045045045045045,0.0,0.0,10.946925115417567,10.946925115417567,10.946925115417567,0.0,0.0
pair,H02_0_outside_occluded,H02,outside_occluded,C_production,all_queries,350,270,80,60,290,0,60,60,0,0,0.17142857142857143,0.2222222222222222,0.0,1.0,0.0,0.11296398950881795,0.21214410374849252,0.26708938592522663,0.2222222222222222,0.2222222222222222
pair,H02_0_outside_occluded,H02,outside_occluded,C_production,B_failures,282,202,80,60,222,0,60,60,0,0,0.2127659574468085,0.297029702970297,0.0,1.0,0.0,0.11296398950881795,0.21214410374849252,0.26708938592522663,0.297029702970297,0.297029702970297
pair,H02_0_outside_occluded,H02,outside_occluded,C_production,C_common_not_correct,222,142,80,0,222,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_0_outside_occluded,H02,outside_occluded,S_raw,all_queries,350,270,80,350,0,18,350,270,80,80,1.0,1.0,0.22857142857142856,0.7714285714285715,1.0,0.06929283720376983,0.14181395758237975,0.17215474308395384,1.0,1.0
pair,H02_0_outside_occluded,H02,outside_occluded,S_raw,B_failures,282,202,80,282,0,18,282,202,80,80,1.0,1.0,0.28368794326241137,0.7163120567375887,1.0,0.07402760960354487,0.14318399716561456,0.17113447097311538,1.0,1.0
pair,H02_0_outside_occluded,H02,outside_occluded,S_raw,C_common_not_correct,222,142,80,222,0,18,222,142,80,80,1.0,1.0,0.36036036036036034,0.6396396396396397,1.0,0.08860601817786115,0.1614181109513598,0.1830172926834203,1.0,1.0
pair,H02_0_outside_occluded,H02,outside_occluded,S_common,all_queries,350,270,80,350,0,18,272,268,4,4,0.7771428571428571,0.9925925925925926,0.011428571428571429,0.9852941176470589,0.05,0.06898368180342693,0.14161278039214126,0.1679187696005706,0.9925925925925926,0.9925925925925926
pair,H02_0_outside_occluded,H02,outside_occluded,S_common,B_failures,282,202,80,282,0,18,204,200,4,4,0.723404255319149,0.9900990099009901,0.014184397163120567,0.9803921568627451,0.05,0.07306865576766851,0.14162847548301258,0.1664955548729874,0.9900990099009901,0.9900990099009901
pair,H02_0_outside_occluded,H02,outside_occluded,S_common,C_common_not_correct,222,142,80,222,0,18,144,140,4,4,0.6486486486486487,0.9859154929577465,0.018018018018018018,0.9722222222222222,0.05,0.08774196332062692,0.1555940214370825,0.17479552832314965,0.9859154929577465,0.9859154929577465
pair,H02_50_small,H02,small,B,all_queries,350,337,13,323,27,0,323,323,0,0,0.9228571428571428,0.9584569732937686,0.0,1.0,0.0,0.034671255972933274,0.09688353725555718,0.13378324877335426,0.9584569732937686,0.9584569732937686
pair,H02_50_small,H02,small,B,B_failures,27,14,13,0,27,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_small,H02,small,B,C_common_not_correct,27,14,13,0,27,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_small,H02,small,C_raw,all_queries,350,337,13,350,0,1,350,337,13,13,1.0,1.0,0.037142857142857144,0.9628571428571429,1.0,0.03556690449768945,0.09604419421077416,0.13219622074738185,1.0,1.0
pair,H02_50_small,H02,small,C_raw,B_failures,27,14,13,27,0,1,27,14,13,13,1.0,1.0,0.48148148148148145,0.5185185185185185,1.0,0.05930023886756736,0.12182111781520868,0.13683870399232106,1.0,1.0
pair,H02_50_small,H02,small,C_raw,C_common_not_correct,27,14,13,27,0,1,27,14,13,13,1.0,1.0,0.48148148148148145,0.5185185185185185,1.0,0.05930023886756736,0.12182111781520868,0.13683870399232106,1.0,1.0
pair,H02_50_small,H02,small,C_common,all_queries,350,337,13,350,0,1,320,320,0,0,0.9142857142857143,0.9495548961424333,0.0,1.0,0.0,0.03480600866284756,0.09475215875392744,0.129971933238963,0.9495548961424333,0.9495548961424333
pair,H02_50_small,H02,small,C_common,B_failures,27,14,13,27,0,1,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_small,H02,small,C_common,C_common_not_correct,27,14,13,27,0,1,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_small,H02,small,C_production,all_queries,350,337,13,0,350,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_small,H02,small,C_production,B_failures,27,14,13,0,27,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_small,H02,small,C_production,C_common_not_correct,27,14,13,0,27,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_small,H02,small,S_raw,all_queries,350,337,13,350,0,1,350,337,13,13,1.0,1.0,0.037142857142857144,0.9628571428571429,1.0,0.01942654788818862,0.05607718394976643,0.0668378109489088,1.0,1.0
pair,H02_50_small,H02,small,S_raw,B_failures,27,14,13,27,0,1,27,14,13,13,1.0,1.0,0.48148148148148145,0.5185185185185185,1.0,0.04927218280952755,0.08844661433235036,0.10297713033777077,1.0,1.0
pair,H02_50_small,H02,small,S_raw,C_common_not_correct,27,14,13,27,0,1,27,14,13,13,1.0,1.0,0.48148148148148145,0.5185185185185185,1.0,0.04927218280952755,0.08844661433235036,0.10297713033777077,1.0,1.0
pair,H02_50_small,H02,small,S_common,all_queries,350,337,13,350,0,1,337,337,0,0,0.9628571428571429,1.0,0.0,1.0,0.0,0.01942654788818862,0.05607718394976643,0.0668378109489088,1.0,1.0
pair,H02_50_small,H02,small,S_common,B_failures,27,14,13,27,0,1,14,14,0,0,0.5185185185185185,1.0,0.0,1.0,0.0,0.04927218280952755,0.08844661433235036,0.10297713033777077,1.0,1.0
pair,H02_50_small,H02,small,S_common,C_common_not_correct,27,14,13,27,0,1,14,14,0,0,0.5185185185185185,1.0,0.0,1.0,0.0,0.04927218280952755,0.08844661433235036,0.10297713033777077,1.0,1.0
pair,H02_50_large,H02,large,B,all_queries,350,282,68,88,262,0,88,88,0,0,0.25142857142857145,0.3120567375886525,0.0,1.0,0.0,0.17138358421787198,0.3933714269526921,0.4946406454225129,0.3120567375886525,0.3120567375886525
pair,H02_50_large,H02,large,B,B_failures,262,194,68,0,262,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_large,H02,large,B,C_common_not_correct,153,85,68,0,153,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_large,H02,large,C_raw,all_queries,350,282,68,261,89,10,261,245,16,14,0.7457142857142857,0.8687943262411347,0.045714285714285714,0.9386973180076629,0.20588235294117646,0.23700834112693167,0.590496137777108,0.6784203471920188,0.8652482269503546,0.8687943262411347
pair,H02_50_large,H02,large,C_raw,B_failures,262,194,68,173,89,10,173,157,16,14,0.6603053435114504,0.8092783505154639,0.061068702290076333,0.9075144508670521,0.20588235294117646,0.23881827864959196,0.5880796556368654,0.7063213530741012,0.8092783505154639,0.8092783505154639
pair,H02_50_large,H02,large,C_raw,C_common_not_correct,153,85,68,64,89,10,64,48,16,14,0.41830065359477125,0.5647058823529412,0.10457516339869281,0.75,0.20588235294117646,0.20929379573709123,0.5068271069508441,0.8095269547696491,0.5647058823529412,0.5647058823529412
pair,H02_50_large,H02,large,C_common,all_queries,350,282,68,261,89,10,194,194,0,0,0.5542857142857143,0.6879432624113475,0.0,1.0,0.0,0.23934350152360573,0.5914540186278155,0.6605250396431052,0.6843971631205674,0.6879432624113475
pair,H02_50_large,H02,large,C_common,B_failures,262,194,68,173,89,10,109,109,0,0,0.41603053435114506,0.5618556701030928,0.0,1.0,0.0,0.24145921562285705,0.5880796556368654,0.6761201820866508,0.5618556701030928,0.5618556701030928
pair,H02_50_large,H02,large,C_common,C_common_not_correct,153,85,68,64,89,10,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_large,H02,large,C_production,all_queries,350,282,68,109,241,0,109,109,0,0,0.31142857142857144,0.38652482269503546,0.0,1.0,0.0,0.24145921562285705,0.5880796556368654,0.6761201820866508,0.38652482269503546,0.38652482269503546
pair,H02_50_large,H02,large,C_production,B_failures,262,194,68,109,153,0,109,109,0,0,0.41603053435114506,0.5618556701030928,0.0,1.0,0.0,0.24145921562285705,0.5880796556368654,0.6761201820866508,0.5618556701030928,0.5618556701030928
pair,H02_50_large,H02,large,C_production,C_common_not_correct,153,85,68,0,153,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_large,H02,large,S_raw,all_queries,350,282,68,350,0,58,350,282,68,68,1.0,1.0,0.19428571428571428,0.8057142857142857,1.0,0.14680522817005384,0.2572182997748613,0.31400178292320857,1.0,1.0
pair,H02_50_large,H02,large,S_raw,B_failures,262,194,68,262,0,58,262,194,68,68,1.0,1.0,0.2595419847328244,0.7404580152671756,1.0,0.14680522817005384,0.2618876725157299,0.32757120662936073,1.0,1.0
pair,H02_50_large,H02,large,S_raw,C_common_not_correct,153,85,68,153,0,58,153,85,68,68,1.0,1.0,0.4444444444444444,0.5555555555555556,1.0,0.16356093354245227,0.2896067496125113,0.37208922617731605,1.0,1.0
pair,H02_50_large,H02,large,S_common,all_queries,350,282,68,350,0,58,282,282,0,0,0.8057142857142857,1.0,0.0,1.0,0.0,0.14680522817005384,0.2572182997748613,0.31400178292320857,1.0,1.0
pair,H02_50_large,H02,large,S_common,B_failures,262,194,68,262,0,58,194,194,0,0,0.7404580152671756,1.0,0.0,1.0,0.0,0.14680522817005384,0.2618876725157299,0.32757120662936073,1.0,1.0
pair,H02_50_large,H02,large,S_common,C_common_not_correct,153,85,68,153,0,58,85,85,0,0,0.5555555555555556,1.0,0.0,1.0,0.0,0.16356093354245227,0.2896067496125113,0.37208922617731605,1.0,1.0
pair,H02_50_illumination_blur,H02,illumination_blur,B,all_queries,350,329,21,199,151,0,199,197,2,0,0.5685714285714286,0.5987841945288754,0.005714285714285714,0.9899497487437185,0.0,0.3801327004191458,1.1362235373879768,1.4747370671417153,0.5197568389057751,0.5987841945288754
pair,H02_50_illumination_blur,H02,illumination_blur,B,B_failures,151,130,21,0,151,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_illumination_blur,H02,illumination_blur,B,C_common_not_correct,111,90,21,0,111,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_illumination_blur,H02,illumination_blur,C_raw,all_queries,350,329,21,329,21,7,329,286,43,11,0.94,0.8693009118541033,0.12285714285714286,0.8693009118541033,0.5238095238095238,0.4205916654261703,1.9683798061293476,7.451777626734767,0.7537993920972644,0.8693009118541033
pair,H02_50_illumination_blur,H02,illumination_blur,C_raw,B_failures,151,130,21,130,21,7,130,90,40,11,0.8609271523178808,0.6923076923076923,0.26490066225165565,0.6923076923076923,0.5238095238095238,0.7722821602993986,10.881976342593056,23.137380022240254,0.5384615384615384,0.6923076923076923
pair,H02_50_illumination_blur,H02,illumination_blur,C_raw,C_common_not_correct,111,90,21,90,21,7,90,50,40,11,0.8108108108108109,0.5555555555555556,0.36036036036036034,0.5555555555555556,0.5238095238095238,0.9890172200347915,20.445485509731526,43.527855343688515,0.4444444444444444,0.5555555555555556
pair,H02_50_illumination_blur,H02,illumination_blur,C_common,all_queries,350,329,21,329,21,7,235,231,4,1,0.6714285714285714,0.7021276595744681,0.011428571428571429,0.9829787234042553,0.047619047619047616,0.37770415670464624,1.1478409708476307,1.4207171263351668,0.6170212765957447,0.7021276595744681
pair,H02_50_illumination_blur,H02,illumination_blur,C_common,B_failures,151,130,21,130,21,7,43,40,3,1,0.2847682119205298,0.3076923076923077,0.019867549668874173,0.9302325581395349,0.047619047619047616,0.49168617564667993,1.435371929487494,1.6981442669290758,0.23076923076923078,0.3076923076923077
pair,H02_50_illumination_blur,H02,illumination_blur,C_common,C_common_not_correct,111,90,21,90,21,7,3,0,3,1,0.02702702702702703,0.0,0.02702702702702703,0.0,0.047619047619047616,2.7615516427230986,3.252204892942979,3.313536549220464,0.0,0.0
pair,H02_50_illumination_blur,H02,illumination_blur,C_production,all_queries,350,329,21,36,314,0,36,35,1,1,0.10285714285714286,0.10638297872340426,0.002857142857142857,0.9722222222222222,0.047619047619047616,0.43713692309862934,1.3195455950674524,1.4007425076074322,0.08814589665653495,0.10638297872340426
pair,H02_50_illumination_blur,H02,illumination_blur,C_production,B_failures,151,130,21,36,115,0,36,35,1,1,0.23841059602649006,0.2692307692307692,0.006622516556291391,0.9722222222222222,0.047619047619047616,0.43713692309862934,1.3195455950674524,1.4007425076074322,0.2230769230769231,0.2692307692307692
pair,H02_50_illumination_blur,H02,illumination_blur,C_production,C_common_not_correct,111,90,21,1,110,0,1,0,1,1,0.009009009009009009,0.0,0.009009009009009009,0.0,0.047619047619047616,,,,0.0,0.0
pair,H02_50_illumination_blur,H02,illumination_blur,S_raw,all_queries,350,329,21,350,0,13,350,329,21,21,1.0,1.0,0.06,0.94,1.0,0.06746102721643472,0.13727195666557088,0.14971428626279482,1.0,1.0
pair,H02_50_illumination_blur,H02,illumination_blur,S_raw,B_failures,151,130,21,151,0,13,151,130,21,21,1.0,1.0,0.1390728476821192,0.8609271523178808,1.0,0.08800378881940724,0.14287311662984428,0.16889034380520687,1.0,1.0
pair,H02_50_illumination_blur,H02,illumination_blur,S_raw,C_common_not_correct,111,90,21,111,0,13,111,90,21,21,1.0,1.0,0.1891891891891892,0.8108108108108109,1.0,0.09984051433175012,0.15033686333143567,0.19687442999718927,1.0,1.0
pair,H02_50_illumination_blur,H02,illumination_blur,S_common,all_queries,350,329,21,350,0,13,329,329,0,0,0.94,1.0,0.0,1.0,0.0,0.06746102721643472,0.13727195666557088,0.14971428626279482,1.0,1.0
pair,H02_50_illumination_blur,H02,illumination_blur,S_common,B_failures,151,130,21,151,0,13,130,130,0,0,0.8609271523178808,1.0,0.0,1.0,0.0,0.08800378881940724,0.14287311662984428,0.16889034380520687,1.0,1.0
pair,H02_50_illumination_blur,H02,illumination_blur,S_common,C_common_not_correct,111,90,21,111,0,13,90,90,0,0,0.8108108108108109,1.0,0.0,1.0,0.0,0.09984051433175012,0.15033686333143567,0.19687442999718927,1.0,1.0
pair,H02_50_outside_occluded,H02,outside_occluded,B,all_queries,350,266,84,91,259,0,91,91,0,0,0.26,0.34210526315789475,0.0,1.0,0.0,0.13555231020094965,0.3755585749687447,0.4572505210168415,0.34210526315789475,0.34210526315789475
pair,H02_50_outside_occluded,H02,outside_occluded,B,B_failures,259,175,84,0,259,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_outside_occluded,H02,outside_occluded,B,C_common_not_correct,217,133,84,0,217,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,H02_50_outside_occluded,H02,outside_occluded,C_raw,all_queries,350,266,84,287,63,5,287,215,72,62,0.82,0.8082706766917294,0.2057142857142857,0.7491289198606271,0.7380952380952381,0.14922882751822084,0.6058111477250946,1.3211702268548071,0.793233082706767,0.8082706766917294
